id,scrape_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms, AC - split type ductless system, Air conditioning, Baking sheet, Bathtub, Bed linens, Blender, Board games, Body soap, Books and reading material, Carbon monoxide alarm, Central air conditioning, Central heating, Children\u2019s books and toys, Children\u2019s dinnerware, City skyline view, Cleaning available during stay, Cleaning products, Clothing storage, Clothing storage: closet, Clothing storage: wardrobe, Clothing storage: wardrobe and dresser, Coffee, Coffee maker, Coffee maker: Nespresso, Coffee maker: drip coffee maker, Coffee maker: espresso machine, Conditioner, Cooking basics, Crib, Crib - available upon request, Dedicated workspace, Dining table, Dishes and silverware, Dishwasher, Dryer, Drying rack for clothing, Electric stove, Elevator, Essentials, Ethernet connection, Extra pillows and blankets, Fire extinguisher, First aid kit, Free dryer \u2013 In unit, Free parking on premises, Free street parking, Free washer \u2013 In unit, Freezer, Hair dryer, Hangers, Heating, Heating - split type ductless system, High chair, Host greets you, Hot water, Hot water kettle, Iron, Kitchen, Laundromat nearby, Lockbox, Long term stays allowed, Luggage dropoff allowed, Microwave, Mini fridge, Mosquito net, Nespresso, Outdoor dining area, Outdoor furniture, Oven, Pack \u2019n play/Travel crib, Paid parking garage off premises, Paid parking off premises, Patio or balcony, Pets allowed, Portable fans, Private entrance, Private patio or balcony, Refrigerator, Room-darkening shades, Safe, Self check-in, Shampoo, Shower gel, Single level home, Smoke alarm, Smoking allowed, Stainless steel oven, Stove, TV, Toaster, Washer, Wifi, Window AC unit, Wine glasses,Babysitter recommendations,Coffee,Hair dryer,Keypad,Security cameras on property
474719,20230921043851,2012-02-28,True,5.0,5,True,True,4,2.0,50.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,253,2,0,True,5,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
1090225,20230921043851,2011-05-29,False,6.0,9,True,True,8,6.0,82.0,2,365,2,2,365,365,2.0,365.0,21,44,74,93,31,4,0,True,6,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
1094063,20230921043851,2013-04-20,True,1.0,10,True,True,4,2.0,65.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,349,0,0,True,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
1116076,20230921043851,2013-04-28,True,1.0,1,True,True,4,3.0,70.0,3,1125,3,3,1125,1125,3.0,1125.0,11,41,71,346,82,10,1,False,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
484852,20230921043851,2011-02-24,False,1.0,1,True,True,4,2.0,35.0,7,1125,7,7,1125,1125,7.0,1125.0,18,18,41,316,56,1,1,False,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
484925,20230921043851,2012-05-14,True,2.0,3,True,True,5,3.0,210.0,2,1125,1,2,1125,1125,2.0,1125.0,2,21,48,299,356,56,1,True,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1122600,20230921043851,2013-04-30,False,1.0,2,True,False,4,3.0,55.0,2,365,2,2,1125,1125,2.0,1125.0,0,0,0,0,202,0,0,False,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
496503,20230921043851,2011-11-17,True,51.0,85,True,True,8,2.0,182.0,2,1125,2,2,1125,1125,2.0,1125.0,5,25,50,285,9,0,0,False,50,50,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
498604,20230921043851,2012-05-25,False,5.0,5,True,True,4,2.0,50.0,3,30,3,3,30,30,3.0,30.0,9,9,9,241,118,9,0,False,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1214643,20230921043851,2013-05-29,False,1.0,3,True,True,3,2.0,65.0,1,240,1,1,240,240,1.0,240.0,0,17,37,312,174,0,0,False,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0
502879,20230921043851,2011-11-17,True,51.0,85,True,True,3,2.0,72.0,2,1125,2,2,1125,1125,2.0,1125.0,7,30,55,312,32,9,0,False,50,50,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
1215055,20230921043851,2014-03-14,True,8.0,10,True,True,6,4.0,300.0,2,30,2,2,30,30,2.0,30.0,6,23,53,325,265,17,0,True,7,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
1216176,20230921043851,2013-01-01,True,8.0,47,True,True,6,3.0,300.0,3,30,3,3,30,30,3.0,30.0,23,52,80,355,249,25,1,False,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1222185,20230921043851,2013-05-31,False,1.0,1,True,True,4,3.0,144.0,3,1000,3,3,1000,1000,3.0,1000.0,0,0,0,0,58,0,0,False,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0
565235,20230921043851,2012-06-29,True,1.0,1,True,True,5,4.0,68.0,3,90,3,3,90,90,3.0,90.0,7,20,50,292,46,24,1,False,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
567938,20230921043851,2012-07-01,False,1.0,2,True,True,4,3.0,48.0,180,1125,180,180,1125,1125,180.0,1125.0,29,56,86,361,154,0,0,False,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1245373,20230921043851,2013-06-07,True,1.0,3,True,True,5,4.0,80.0,1,30,1,1,30,30,1.0,30.0,26,56,86,361,72,1,0,False,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
571876,20230921043851,2012-07-03,True,1.0,1,True,True,3,2.0,63.0,3,1125,3,3,1125,1125,3.0,1125.0,7,33,63,338,405,17,0,True,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
572435,20230921043851,2012-07-02,True,7.0,7,True,True,8,6.0,552.0,3,35,3,3,35,35,3.0,35.0,27,57,87,197,10,0,0,False,4,4,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1271620,20230921043851,2012-09-21,True,6.0,6,True,True,2,2.0,50.0,30,1125,12,30,14,1125,29.1,1071.4,0,14,14,285,9,4,1,False,6,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1274262,20230921043851,2013-06-16,False,1.0,1,True,False,5,4.0,53.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,13,0,0,False,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1315027,20230921043851,2013-06-19,False,1.0,1,True,True,4,2.0,69.0,444,1125,444,444,1125,1125,444.0,1125.0,30,60,90,365,12,0,0,False,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
631150,20230921043851,2012-08-02,False,2.0,3,True,True,4,3.0,94.0,2,1125,2,2,1125,1125,2.0,1125.0,3,11,41,246,212,10,0,True,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
1368303,20230921043851,2013-07-07,True,2.0,2,True,True,6,3.0,62.0,1,30,1,1,1125,1125,1.0,1125.0,0,0,0,81,272,0,0,False,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
641721,20230921043851,2012-08-09,False,1.0,1,True,False,6,5.0,600.0,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,0,0,0,False,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1372935,20230921043851,2013-05-11,False,1.0,2,True,True,4,3.0,130.0,2,1125,2,2,1125,1125,2.0,1125.0,3,27,57,321,49,1,0,False,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
644785,20230921043851,2012-05-21,True,1.0,1,True,True,5,3.0,35.0,2,30,2,2,1125,1125,2.0,1125.0,1,3,28,239,390,57,4,False,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1374299,20230921043851,2012-10-04,True,4.0,4,True,True,6,2.0,37.0,2,30,2,2,1125,1125,2.0,1125.0,1,14,35,257,498,51,6,True,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
653639,20230921043851,2011-11-17,True,51.0,85,True,True,8,2.0,190.0,2,1125,2,2,1125,1125,2.0,1125.0,8,28,53,285,28,0,0,False,50,50,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1447443,20230921043851,2011-06-01,False,2.0,2,True,True,3,4.0,90.0,1,1125,1,1,1125,1125,1.0,1125.0,13,40,70,237,400,37,2,False,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1470809,20230921043851,2013-06-19,False,2.0,2,True,True,4,3.0,100.0,3,30,3,3,30,30,3.0,30.0,29,59,89,364,3,0,0,False,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
691025,20230921043851,2012-09-09,False,2.0,2,True,True,4,3.0,70.0,2,10,2,2,10,10,2.0,10.0,13,43,73,253,57,0,0,False,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
695173,20230921043851,2012-09-13,True,1.0,1,True,True,5,3.0,115.0,5,120,5,5,1125,1125,5.0,1125.0,11,40,70,314,237,8,1,True,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
702480,20230921043851,2012-06-04,True,10.0,15,True,True,4,2.0,46.0,2,999,2,2,1125,1125,2.0,1125.0,2,15,27,246,529,35,2,True,6,6,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
709960,20230921043851,2012-06-03,True,3.0,3,True,True,4,2.0,79.0,8,71,5,8,1125,1125,7.9,1125.0,7,29,59,81,145,9,1,False,2,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484797,20230921043851,2013-08-05,True,2.0,2,True,True,4,2.0,75.0,5,1125,5,5,1125,1125,5.0,1125.0,8,8,8,238,602,29,2,True,2,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
711554,20230921043851,2012-09-20,True,2.0,2,True,True,8,5.0,68.0,3,10,1,3,2,1125,3.0,1112.1,5,31,61,151,376,40,4,True,2,2,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1499953,20230921043851,2013-08-07,True,1.0,1,True,True,6,3.0,159.0,4,1125,4,4,1125,1125,4.0,1125.0,2,25,55,330,153,8,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
3036157,20230921043851,2014-05-13,True,2.0,2,True,True,5,3.0,160.0,2,95,2,2,1125,1125,2.0,1125.0,6,22,52,134,57,50,4,False,2,2,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3107136,20230921043851,2012-05-04,False,9.0,15,True,True,5,3.0,132.0,1,1125,1,2,1125,1125,1.5,1125.0,5,35,65,339,3,1,1,True,9,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3150921,20230921043851,2013-04-22,False,3.0,13,True,True,4,2.0,50.0,365,600,365,365,1125,1125,365.0,1125.0,30,60,90,365,107,0,0,True,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1568065,20230921043851,2013-08-23,True,2.0,2,True,True,2,2.0,93.0,6,365,1,6,1125,1125,6.0,1125.0,0,5,20,53,86,7,0,False,2,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
3160736,20230921043851,2014-05-27,False,1.0,1,True,False,4,4.0,48.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,False,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3179431,20230921043851,2012-05-04,False,9.0,15,True,True,4,2.0,143.0,1,1125,1,2,1125,1125,1.5,1125.0,6,21,47,308,5,2,0,True,9,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
3179713,20230921043851,2012-05-04,False,9.0,15,True,True,5,3.0,130.0,1,1125,1,2,1125,1125,1.5,1125.0,5,24,54,320,15,3,1,True,9,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
